,id,name,street_address,price,cuisine,rating,latitude,longitude,price_mid,cuisine_cat,duplicate
2671,2671,Ramen Kagetsu Arashi,"The Star Vista, 1 Vista Exchange Green #01-41",$11 - $20,Japanese,3.5,1.306871,103.78857,15.5,24,0
2672,2672,Ramen Keisuke Kani King,"Cathay Cineleisure Orchard, 8 Grange Road, #01-03",$11 - $20,Japanese,3.5,1.301454,103.836467,15.5,24,0
2673,2673,Ramen Keisuke Lobster King,"The Cannery, 3C River Valley Road #01-07",$11 - $20,Japanese,3.5,1.290312,103.846721,15.5,24,0
2674,2674,Ramen Keisuke Tonkotsu King Niku King,"Paya Lebar Square, 60 Paya Lebar Road, #01-02/03/04",$11 - $20,Japanese,3.5,1.318786,103.892577,15.5,24,0
2675,2675,Ramen Keisuke Tonkotsu King,"Paya Lebar Square, 60 Paya Lebar Road #01-04",$11 - $20,Japanese,3.5,1.318786,103.892577,15.5,24,0
2676,2676,Ramen Keisuke Tonkotsu King,"Orchid Hotel, 1 Tras Link #01-19",$21 - $30,Japanese,4.0,1.27692,103.844093,25.5,24,0
2677,2677,Ramen - Koufu,"HDB Hub, Blk 500 Lorong 6 Toa Payoh #02-30",$0 - $9,Japanese,3.5,1.331922,103.848506,4.5,24,0
2678,2678,Ramen Santouka,"The Central, 6 Eu Tong Sen St #02-76",$11 - $20,Japanese,4.0,1.28878,103.846236,15.5,24,0
2679,2679,Ramen Santouka,"Cuppage Terrace, 21 Cuppage Road",$11 - $20,Japanese,4.0,1.301893,103.840204,15.5,24,0
2680,2680,Ramen Ten,"Far East Plaza, 14 Scotts Road #01-22",$11 - $20,Japanese,2.5,1.307079,103.833146,15.5,24,0
2681,2681,RamenPlay,"Junction 8 Shopping Centre, 9 Bishan Place #01-51",$11 - $20,Japanese,3.5,1.350045,103.848304,15.5,24,0
2682,2682,RamenPlay,"Manulife Centre, 51 Bras Basah Road #01-02",$11 - $20,Japanese,3.5,1.297855,103.850276,15.5,24,0
2683,2683,RamenPlay,"Nex, 23 Serangoon Central #B2-58",$11 - $20,Japanese,3.5,1.351221,103.872292,15.5,24,0
2684,2684,RamenPlay,"BreadTalk Mall, 30 Tai Seng St #01-03",$11 - $20,Japanese,3.5,1.334443,103.889253,15.5,24,0
2685,2685,Rasa Istimewa Waterfront Restaurant,"Woodlands Waterfront Park, 6A Admiralty Road West",$0 - $9,"Singaporean, Singaporean Western",3.5,1.45254,103.780167,4.5,4,1
2685,2685,Rasa Istimewa Waterfront Restaurant,"Woodlands Waterfront Park, 6A Admiralty Road West",$0 - $9,"Singaporean, Singaporean Western",3.5,1.45254,103.780167,4.5,23,1
2686,2686,Rasa Padang - Bagus,"IMM, 2 Jurong East St 21 #03-55",$0 - $9,"Malay, Singaporean",3.5,1.347118,103.728632,4.5,9,1
2686,2686,Rasa Padang - Bagus,"IMM, 2 Jurong East St 21 #03-55",$0 - $9,"Malay, Singaporean",3.5,1.347118,103.728632,4.5,4,1
2687,2687,Rasa Rasa Oleh Mommy,"89 Circuit Road Hawker Centre, 89 Circuit Road #01-125",$0 - $9,Malay,3.5,1.325511,103.884912,4.5,9,0
2689,2689,Raven,"Chijmes, 30 Victoria Street #B1-01/02",$31 - $50,"American, Fusion",3.5,1.295136,103.851929,40.5,16,1
2689,2689,Raven,"Chijmes, 30 Victoria Street #B1-01/02",$31 - $50,"American, Fusion",3.5,1.295136,103.851929,40.5,21,1
2690,2690,Real Food,"The Central, 6 Eu Tong Sen St #B1-52",$11 - $20,Fusion,4.0,1.28878,103.846236,15.5,21,0
2691,2691,Real Food,"Square 2, 10 Sinaran Drive #B1-105/106/109",$11 - $20,Fusion,3.5,1.320635,103.844326,15.5,21,0
2692,2692,Red Eye Smokehouse,1 Cavan Road,$21 - $30,American,3.5,1.310766,103.861032,25.5,16,0
2693,2693,Red Ginger,"IMM, 2 Jurong East St 21 #01-46",$0 - $9,Malay,4.0,1.347118,103.728632,4.5,9,0
2694,2694,Red House Seafood,68 Prinsep Street,$31 - $50,Singaporean Chinese,4.0,1.299774,103.850116,40.5,15,0
2696,2696,Red Lantern Restaurant,Blk 424 Bukit Batok West Ave 2 #01-243,$0 - $9,Chinese,3.5,1.385719,103.769166,4.5,5,0
2700,2700,Reddo Sushi,"Bugis+, 201 Victoria St #04-13",$11 - $20,Japanese,3.5,1.300152,103.856221,15.5,24,0
2701,2701,Redhill,"Redhill Food Centre, Blk 85 Redhill Lane #01-43",$0 - $9,"Singaporean, Chinese",3.5,1.287312,103.818335,4.5,4,1
2701,2701,Redhill,"Redhill Food Centre, Blk 85 Redhill Lane #01-43",$0 - $9,"Singaporean, Chinese",3.5,1.287312,103.818335,4.5,5,1
2703,2703,Redhill Lor Duck Rice and Noodles,"Redhill Food Centre, Blk 85 Redhill Lane #01-79",$0 - $9,"Singaporean, Chinese",3.5,1.287312,103.818335,4.5,4,1
2703,2703,Redhill Lor Duck Rice and Noodles,"Redhill Food Centre, Blk 85 Redhill Lane #01-79",$0 - $9,"Singaporean, Chinese",3.5,1.287312,103.818335,4.5,5,1
2704,2704,Redpan,"Marina Square, 6 Raffles Boulevard #02-03/04",$11 - $20,Fusion,3.5,1.291914,103.856261,15.5,21,0
2705,2705,RedRing Treasure Cutlet Noodles - Food Republic,"Wisma Atria, 435 Orchard Road",$0 - $9,"Singaporean, Chinese",3.5,1.303704,103.833284,4.5,4,1
2705,2705,RedRing Treasure Cutlet Noodles - Food Republic,"Wisma Atria, 435 Orchard Road",$0 - $9,"Singaporean, Chinese",3.5,1.303704,103.833284,4.5,5,1
2706,2706,REFLECTIFF,"Crowne Plaza Changi Airport, 75 Airport Boulevard Level 1",$31 - $50,American,3.5,1.35868,103.987947,40.5,16,0
2709,2709,Reservation @ Vicki&#39;s,315 Tanjong Katong Road,$31 - $50,"Fusion, Multi-Cuisine",3.5,1.306105,103.896293,40.5,21,1
2709,2709,Reservation @ Vicki&#39;s,315 Tanjong Katong Road,$31 - $50,"Fusion, Multi-Cuisine",3.5,1.306105,103.896293,40.5,1,1
2710,2710,Restaurant Absinthe ,46 Bukit Pasoh Road ,$51 - $80,French,4.0,1.279792,103.84049,65.5,18,0
2711,2711,Restaurant Andr&#233;,41 Bukit Pasoh Road,$151 - $300,French,3.5,1.279461,103.840337,225.5,18,0
2712,2712,Restaurant Hoshigaoka,"The Grandstand, 200 Turf Club Road #01-31",$11 - $20,Japanese,3.5,1.338869,103.792986,15.5,24,0
2715,2715,Rhubarb Le Restaurant,3 Duxton Hill,$151 - $300,French,3.5,1.279452,103.843025,225.5,18,0
2716,2716,Ri Ri Hong Mala Xiang Guo,"People&#39;s Park Food Centre, 32 New Market Road #01-1042 &amp; #01-1052",$0 - $9,Sichuan,4.0,1.292856,103.859838,4.5,37,0
2718,2718,Ricciotti,"The Riverwalk, 20 Upper Circular Road #B1-49/50",$31 - $50,Italian,3.5,1.289137,103.848503,40.5,19,0
2719,2719,Ricciotti Pizza Pasta Grill,"The Star Vista, 1 Vista Exchange Green #01-33/K2",$21 - $30,Italian,3.5,1.306871,103.78857,25.5,19,0
2721,2721,Rich &amp; Good Cake Shop,24 Kandahar St,$0 - $9,Fusion,3.5,1.302185,103.859641,4.5,21,0
2722,2722,Richie’s Crispy Puff,Blk 47 Tanglin Halt Road #01-325,$0 - $9,Singaporean,4.0,1.300801,103.798088,4.5,4,0
2723,2723,Richie’s Crispy Puff,Blk 349 Jurong East Ave 1 #01-1201,$0 - $9,Singaporean,3.5,1.344465,103.731435,4.5,4,0
2724,2724,Richton,"476A Pasir Ris Drive 6, #01-600",$0 - $9,Singaporean,3.5,1.375123,103.957997,4.5,4,0
2725,2725,Riders Caf&#233;,51 Fairways Drive,$21 - $30,Fusion,4.0,1.343358,103.797014,25.5,21,0
2727,2727,RISE,"Marina Bay Sands, 10 Bayfront Avenue (Tower 1, Hotel Lobby)",$51 - $80,Multi-Cuisine,4.0,1.283697,103.860723,65.5,1,0
2728,2728,Ristorante Italiano Pietro,12 Jalan Kelulut,$11 - $20,Italian,4.0,1.38341,103.876053,15.5,19,0
2729,2729,Ristorante Takada,"Alexis Condominium, 356 Alexandra Road #01-07",$81 - $150,"Italian, Japanese",3.5,1.291585,103.807609,115.5,19,1
2729,2729,Ristorante Takada,"Alexis Condominium, 356 Alexandra Road #01-07",$81 - $150,"Italian, Japanese",3.5,1.291585,103.807609,115.5,24,1
2734,2734,Rive Gauche Patisserie,"Suntec City Mall, 3 Temasek Boulevard #B1-K2",$0 - $9,French,4.0,1.293422,103.856858,4.5,18,0
2735,2735,Rive Gauche Patisserie,"Plaza Singapura, 68 Orchard Road #B2-57",$0 - $9,French,4.0,1.300005,103.844626,4.5,18,0
2737,2737,Riviera Forlino,"One Fullerton, 1 Fullerton Road, #02-06",$81 - $150,Middle Eastern/Mediterranean,4.0,1.285713,103.853927,115.5,10,1
2737,2737,Riviera Forlino,"One Fullerton, 1 Fullerton Road, #02-06",$81 - $150,Middle Eastern/Mediterranean,4.0,1.285713,103.853927,115.5,11,1
2738,2738,Rnr Makan Corner,"Hotel 81 Changi, 428 Changi Road",$0 - $9,Malay,3.5,1.318682,103.911688,4.5,9,0
2739,2739,Roadhouse,13 Dempsey Road,$21 - $30,American,4.0,1.304577,103.810624,25.5,16,0
2740,2740,Roast Delights - 85&#176;C Caf&#233;,"Keat Hong Shopping Centre, Blk 253 Chao Chu Kang Ave 1 #01-17",$0 - $9,Cantonese/Hong Kong,3.5,1.377384,103.74443,4.5,6,1
2740,2740,Roast Delights - 85&#176;C Caf&#233;,"Keat Hong Shopping Centre, Blk 253 Chao Chu Kang Ave 1 #01-17",$0 - $9,Cantonese/Hong Kong,3.5,1.377384,103.74443,4.5,7,1
2741,2741,Roasted BBQ Chicken Rice &amp; Noodles - Roti Kopi Caf&#233;,Blk 61 Choa Chu Kang Drive,$0 - $9,Cantonese/Hong Kong,3.5,1.397461,103.747401,4.5,6,1
2741,2741,Roasted BBQ Chicken Rice &amp; Noodles - Roti Kopi Caf&#233;,Blk 61 Choa Chu Kang Drive,$0 - $9,Cantonese/Hong Kong,3.5,1.397461,103.747401,4.5,7,1
2742,2742,Roasted Delight – My Food Paradise,"Midpoint Orchard, 220 Orchard Road",$0 - $9,Cantonese/Hong Kong,3.5,1.301774,103.838673,4.5,6,1
2742,2742,Roasted Delight – My Food Paradise,"Midpoint Orchard, 220 Orchard Road",$0 - $9,Cantonese/Hong Kong,3.5,1.301774,103.838673,4.5,7,1
2743,2743,Roasted Meat &amp; Hainan Chicken Rice - Rasapura Masters,"Marina Bay Sands, 2 Bayfront Avenue #B2-K11/13 (The Shoppes)",$0 - $9,"Singaporean, Cantonese/Hong Kong, Chinese",3.5,1.283697,103.860723,4.5,4,1
2743,2743,Roasted Meat &amp; Hainan Chicken Rice - Rasapura Masters,"Marina Bay Sands, 2 Bayfront Avenue #B2-K11/13 (The Shoppes)",$0 - $9,"Singaporean, Cantonese/Hong Kong, Chinese",3.5,1.283697,103.860723,4.5,6,1
2743,2743,Roasted Meat &amp; Hainan Chicken Rice - Rasapura Masters,"Marina Bay Sands, 2 Bayfront Avenue #B2-K11/13 (The Shoppes)",$0 - $9,"Singaporean, Cantonese/Hong Kong, Chinese",3.5,1.283697,103.860723,4.5,7,1
2743,2743,Roasted Meat &amp; Hainan Chicken Rice - Rasapura Masters,"Marina Bay Sands, 2 Bayfront Avenue #B2-K11/13 (The Shoppes)",$0 - $9,"Singaporean, Cantonese/Hong Kong, Chinese",3.5,1.283697,103.860723,4.5,5,1
2747,2747,Rochor Thai,340 Joo Chiat Road,$11 - $20,Thai,4.0,1.308905,103.902657,15.5,12,0
2748,2748,Rocku Yakiniku,"Bugis+, 201 Victoria St #04-06",$21 - $30,Japanese,3.0,1.300152,103.856221,25.5,24,0
2749,2749,Rojak - 123 Koffee Corner,Blk 123 Bedok North St 2,$0 - $9,"Malay, Singaporean Chinese",3.5,1.377533,103.770706,4.5,9,1
2749,2749,Rojak - 123 Koffee Corner,Blk 123 Bedok North St 2,$0 - $9,"Malay, Singaporean Chinese",3.5,1.377533,103.770706,4.5,15,1
2751,2751,Roland Restaurant,"89 Marine Parade Central, #06-750",$31 - $50,Singaporean Chinese,4.0,1.301345,103.906481,40.5,15,0
2752,2752,Roll Out,"Tampines Mall, 4 Tampines Central 5 #B1-K11",$0 - $9,Japanese,3.5,1.352645,103.94473,4.5,24,0
2753,2753,Rollie Olie,"The Star Vista, 1 Vista Exchange Green #02-05",$11 - $20,Fusion,3.5,1.306871,103.78857,15.5,21,0
2754,2754,Roma&#39;s Deli,"Shaw Towers, 100 Beach Road, Shaw Leisure Gallery, #01-23",$11 - $20,Fusion,3.5,1.29642,103.857045,15.5,21,0
2756,2756,Rong Ji Ban Mian. Fish Soup,"Lau Pa Sat Festival Market, 18 Raffles Quay",$0 - $9,"Singaporean, Chinese",3.5,1.280259,103.850614,4.5,4,1
2756,2756,Rong Ji Ban Mian. Fish Soup,"Lau Pa Sat Festival Market, 18 Raffles Quay",$0 - $9,"Singaporean, Chinese",3.5,1.280259,103.850614,4.5,5,1
2757,2757,Rong Kee Roasted Delights,"QS 269, 269 Queen St #01-236",$0 - $9,Cantonese/Hong Kong,3.5,1.300481,103.853643,4.5,6,1
2757,2757,Rong Kee Roasted Delights,"QS 269, 269 Queen St #01-236",$0 - $9,Cantonese/Hong Kong,3.5,1.300481,103.853643,4.5,7,1
2758,2758,Rong Kee Roasted Delights,"People&#39;s Park Centre, 101 Upper Cross St #B1-13",$0 - $9,Cantonese/Hong Kong,3.5,1.292856,103.859838,4.5,6,1
2758,2758,Rong Kee Roasted Delights,"People&#39;s Park Centre, 101 Upper Cross St #B1-13",$0 - $9,Cantonese/Hong Kong,3.5,1.292856,103.859838,4.5,7,1
2759,2759,Rong Kee Roasted Delights,"North Link Building, 10 Admiralty St #01-01/02",$0 - $9,Cantonese/Hong Kong,3.5,1.461615,103.812348,4.5,6,1
2759,2759,Rong Kee Roasted Delights,"North Link Building, 10 Admiralty St #01-01/02",$0 - $9,Cantonese/Hong Kong,3.5,1.461615,103.812348,4.5,7,1
2760,2760,Rong Yi Ji Tim Sum - Yong Sheng Coffeeshop,Blk 158 Ang Mo Kio Ave 4 #01-590,$0 - $9,Cantonese/Hong Kong,3.5,1.374792,103.839005,4.5,6,1
2760,2760,Rong Yi Ji Tim Sum - Yong Sheng Coffeeshop,Blk 158 Ang Mo Kio Ave 4 #01-590,$0 - $9,Cantonese/Hong Kong,3.5,1.374792,103.839005,4.5,7,1
2761,2761,Rong Yuan Shu Shi Tan,Blk 20 Ghim Moh Road #01-19,$0 - $9,"Singaporean, Chinese",3.5,1.365109,103.829884,4.5,4,1
2761,2761,Rong Yuan Shu Shi Tan,Blk 20 Ghim Moh Road #01-19,$0 - $9,"Singaporean, Chinese",3.5,1.365109,103.829884,4.5,5,1
2764,2764,Rookery,"Hong Leong Building, 16 Raffles Quay #01-02A",$11 - $20,"American, Australian / New Zealand",3.5,1.281338,103.850917,15.5,16,1
2764,2764,Rookery,"Hong Leong Building, 16 Raffles Quay #01-02A",$11 - $20,"American, Australian / New Zealand",3.5,1.281338,103.850917,15.5,29,1
2764,2764,Rookery,"Hong Leong Building, 16 Raffles Quay #01-02A",$11 - $20,"American, Australian / New Zealand",3.5,1.281338,103.850917,15.5,30,1
2765,2765,Roosevelt&#39;s,"Dorsett Residences, 331 New Bridge Road #01-02",$11 - $20,American,3.5,1.279911,103.840201,15.5,16,0
2766,2766,Rosas,26 Kandahar St,$0 - $9,Spanish,3.5,1.302149,103.85967,4.5,34,0
2767,2767,Roti Prata,"Kopitiam, 325 Clementi Avenue 5",$0 - $9,Indian,3.5,1.391913,103.895019,4.5,20,0
2768,2768,Roti Prata - Food Junction,"Funan Digitalife Mall, 109 North Bridge Road #05-24/34",$0 - $9,Indian,3.5,1.29143,103.84988,4.5,20,0
2769,2769,Roti Prata,"Aiman Cafe, Blk 235 Jurong East Street 21",$0 - $9,Indian,3.5,1.340048,103.742257,4.5,20,0
2772,2772,Roxy Laksa &amp; Prawns Noodle,"East Coast Lagoon Food Village, 1220 East Coast Parkway #01-48",$0 - $9,Singaporean Chinese,3.5,1.306871,103.934992,4.5,15,0
2773,2773,Royal China,"Raffles Hotel, 1 Beach Road #03-09",$31 - $50,"Cantonese/Hong Kong, Chinese",4.0,1.294926,103.854289,40.5,6,1
2773,2773,Royal China,"Raffles Hotel, 1 Beach Road #03-09",$31 - $50,"Cantonese/Hong Kong, Chinese",4.0,1.294926,103.854289,40.5,7,1
2773,2773,Royal China,"Raffles Hotel, 1 Beach Road #03-09",$31 - $50,"Cantonese/Hong Kong, Chinese",4.0,1.294926,103.854289,40.5,5,1
2774,2774,Royal Palm,"Singapore Flyer, 30 Raffles Ave #01-02",$31 - $50,Fusion,2.5,1.289029,103.862696,40.5,21,0
2775,2775,Royal Pavilion,"Park Regis Hotel, 23 Merchant Road (Level 1)",$21 - $30,Cantonese/Hong Kong,3.5,1.288056,103.844625,25.5,6,1
2775,2775,Royal Pavilion,"Park Regis Hotel, 23 Merchant Road (Level 1)",$21 - $30,Cantonese/Hong Kong,3.5,1.288056,103.844625,25.5,7,1
2776,2776,ROYCE&#39;,"Suntec City Mall, 3 Temasek Boulevard #01-359",$11 - $20,Japanese,4.0,1.293422,103.856858,15.5,24,0
2777,2777,ROYCE&#39;,"Raffles City Shopping Centre, 252 North Bridge Road #B1-34/35",$21 - $30,Japanese,3.5,1.293883,103.853502,25.5,24,0
2778,2778,ROYCE&#39;,"Westgate, 3 Gateway Drive #01-12",$11 - $20,Japanese,4.5,1.334461,103.742801,15.5,24,0
2779,2779,ROYCE&#39;,"Marina Bay Sands, 2 Bayfront Avenue #01-23 (The Shoppes)",$11 - $20,Japanese,4.0,1.283697,103.860723,15.5,24,0
2780,2780,ROYCE&#39;,"Ngee Ann City, 391 Orchard Road #B2 (Takashimaya Food Hall)",$11 - $20,Japanese,4.5,1.302664,103.834623,15.5,24,0
2781,2781,ROYCE&#39;,"ION Orchard, 2 Orchard Turn #B4-10",$11 - $20,Japanese,4.5,1.304082,103.832016,15.5,24,0
2783,2783,Ru Ji Kitchen,"51 Old Airport Road Food Centre &amp; Shopping Mall, 51 Old Airport Road #01-37",$0 - $9,"Singaporean, Chinese",3.5,1.280455,103.844656,4.5,4,1
2783,2783,Ru Ji Kitchen,"51 Old Airport Road Food Centre &amp; Shopping Mall, 51 Old Airport Road #01-37",$0 - $9,"Singaporean, Chinese",3.5,1.280455,103.844656,4.5,5,1
2784,2784,Ru Yi Seafood,"ABC Brickworks Food Centre, Blk 6 Jalan Bukit Merah #01-44",$0 - $9,"Singaporean, Chinese",3.5,1.286887,103.808075,4.5,4,1
2784,2784,Ru Yi Seafood,"ABC Brickworks Food Centre, Blk 6 Jalan Bukit Merah #01-44",$0 - $9,"Singaporean, Chinese",3.5,1.286887,103.808075,4.5,5,1
2788,2788,Ruyi,"Changi Airport Terminal 1, 80 Airport Boulevard #021-034 (Departure Check-in Hall)",$11 - $20,"Cantonese/Hong Kong, Chinese",3.5,1.362591,103.990648,15.5,6,1
2788,2788,Ruyi,"Changi Airport Terminal 1, 80 Airport Boulevard #021-034 (Departure Check-in Hall)",$11 - $20,"Cantonese/Hong Kong, Chinese",3.5,1.362591,103.990648,15.5,7,1
2788,2788,Ruyi,"Changi Airport Terminal 1, 80 Airport Boulevard #021-034 (Departure Check-in Hall)",$11 - $20,"Cantonese/Hong Kong, Chinese",3.5,1.362591,103.990648,15.5,5,1
2789,2789,S.V Vietnamese Cuisine,"NUS Prince George&#39;s Park, Prince George&#39;s Park, Foodgle Hub",$0 - $9,Vietnamese,3.5,1.29861,103.77167,4.5,43,0
2791,2791,Saigon Baguette,"The Central, 6 Eu Tong Sen St #01-58",$11 - $20,Vietnamese,3.5,1.28878,103.846236,15.5,43,0
2792,2792,Saint Pierre,"One Fullerton, 1 Fullerton Road, #02-02B",$81 - $150,French,3.5,1.285713,103.853927,115.5,18,0
2793,2793,Saizeriya,"Liang Court, 177 River Valley Road #02-22",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291667,103.844507,15.5,19,1
2793,2793,Saizeriya,"Liang Court, 177 River Valley Road #02-22",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291667,103.844507,15.5,10,1
2793,2793,Saizeriya,"Liang Court, 177 River Valley Road #02-22",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291667,103.844507,15.5,11,1
2793,2793,Saizeriya,"Liang Court, 177 River Valley Road #02-22",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.291667,103.844507,15.5,28,1
2794,2794,Saizeriya,"The Cathay, 2 Handy Road #B1-25/26/27",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.0,1.299052,103.84788,15.5,19,1
2794,2794,Saizeriya,"The Cathay, 2 Handy Road #B1-25/26/27",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.0,1.299052,103.84788,15.5,10,1
2794,2794,Saizeriya,"The Cathay, 2 Handy Road #B1-25/26/27",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.0,1.299052,103.84788,15.5,11,1
2794,2794,Saizeriya,"The Cathay, 2 Handy Road #B1-25/26/27",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.0,1.299052,103.84788,15.5,28,1
2795,2795,Saizeriya,"Hougang 1, 1 Hougang St 91 #01-38",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.375534,103.879762,15.5,19,1
2795,2795,Saizeriya,"Hougang 1, 1 Hougang St 91 #01-38",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.375534,103.879762,15.5,10,1
2795,2795,Saizeriya,"Hougang 1, 1 Hougang St 91 #01-38",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.375534,103.879762,15.5,11,1
2795,2795,Saizeriya,"Hougang 1, 1 Hougang St 91 #01-38",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.375534,103.879762,15.5,28,1
2796,2796,Saizeriya,"City Square Mall, 180 Kitchener Road #B2-55/56",$11 - $20,Italian,3.5,1.311361,103.856561,15.5,19,0
2797,2797,Saizeriya,"White Sands, 1 Pasir Ris Central Street 3, #03-11/12/13",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.372494,103.949745,15.5,19,1
2797,2797,Saizeriya,"White Sands, 1 Pasir Ris Central Street 3, #03-11/12/13",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.372494,103.949745,15.5,10,1
2797,2797,Saizeriya,"White Sands, 1 Pasir Ris Central Street 3, #03-11/12/13",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.372494,103.949745,15.5,11,1
2797,2797,Saizeriya,"White Sands, 1 Pasir Ris Central Street 3, #03-11/12/13",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.372494,103.949745,15.5,28,1
2798,2798,Saizeriya,Blk 190 Toa Payoh Central #02-514,$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.333581,103.849955,15.5,19,1
2798,2798,Saizeriya,Blk 190 Toa Payoh Central #02-514,$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.333581,103.849955,15.5,10,1
2798,2798,Saizeriya,Blk 190 Toa Payoh Central #02-514,$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.333581,103.849955,15.5,11,1
2798,2798,Saizeriya,Blk 190 Toa Payoh Central #02-514,$11 - $20,"Italian, Middle Eastern/Mediterranean, European",3.5,1.333581,103.849955,15.5,28,1
2799,2799,Sajian Mak Dara Irian Firqhan,"Geylang Serai Market &amp; Food Centre, 1 Geylang Serai #02-108",$0 - $9,Malay,3.5,1.31681,103.898182,4.5,9,0
2800,2800,Sakae Sushi,"Junction 8 Shopping Centre, 9 Bishan Place #B1-20",$11 - $20,Japanese,2.5,1.350045,103.848304,15.5,24,0
2801,2801,Sakae Sushi,"The Frontier Community Club, 60 Jurong West Central 3 #01-05",$11 - $20,Japanese,4.0,1.34033,103.704354,15.5,24,0
2802,2802,Sakae Sushi,"West Mall, 1 Bukit Batok Central Link #03-02",$11 - $20,Japanese,3.0,1.350024,103.749229,15.5,24,0
2803,2803,Sakae Sushi,"Lot One Shoppers&#39; Mall, 21 Choa Chu Kang Ave 4 #03-10/11",$11 - $20,Japanese,4.0,1.385003,103.744925,15.5,24,0
2804,2804,Sakae Sushi,"CityLink Mall, 1 Raffles Link #B1-63",$11 - $20,Japanese,3.5,1.292364,103.854457,15.5,24,0
2805,2805,Sakae Sushi,321 Clementi Ave 3 #01-12,$11 - $20,Japanese,3.5,1.311986,103.765021,15.5,24,0
2806,2806,Sakae Sushi,"Plaza Singapura, 68 Orchard Road #B2-52/54",$11 - $20,Japanese,3.5,1.300005,103.844626,15.5,24,0
2807,2807,Sakae Sushi,"Sun Plaza, 30 Sembawang Drive #03-17/18/19",$11 - $20,Japanese,3.5,1.448203,103.819545,15.5,24,0
2808,2808,Sakae Sushi,"HarbourFront Centre, 1 Maritime Square #02-85",$11 - $20,Japanese,3.5,1.264621,103.820249,15.5,24,0
2809,2809,Sakae Sushi,"Northpoint, 930 Yishun Ave 2 #02-58/59/60/61",$11 - $20,Japanese,4.0,1.42846,103.836099,15.5,24,0
2810,2810,Sakae Teppanyaki,"TradeHub 21, 28 Boon Lay Way #01-175/176",$11 - $20,Japanese,3.5,1.328408,103.753055,15.5,24,0
2811,2811,Sakae Teppanyaki,"Changi Airport Terminal 2, 60 Airport Boulevard (Departure Transit Lounge)",$11 - $20,Japanese,3.5,1.356659,103.989523,15.5,24,0
2812,2812,Sakae Teppanyaki,"Lot 1, 21 Choa Chu Kang Ave 4 #03-10/11",$11 - $20,Japanese,3.5,1.385003,103.744925,15.5,24,0
2813,2813,Sakae Teppanyaki,"Marina Square, 6 Raffles Boulevard #02-207",$11 - $20,Japanese,3.5,1.291914,103.856261,15.5,24,0
2814,2814,Sakae Teppanyaki,"Plaza Singapura, 68 Orchard Road #B2-52/54",$11 - $20,Japanese,4.0,1.300005,103.844626,15.5,24,0
2815,2815,Sakae Teppanyaki,"Parkway Parade, 80 Marine Parade Road #B1-84B/C",$11 - $20,Japanese,3.5,1.300837,103.9055,15.5,24,0
2816,2816,Sakon Thai,77 Jalan Wangi,$11 - $20,Thai,3.5,1.330298,103.874926,15.5,12,0
2817,2817,Sakon Thai,"Downtown East E! Hub, 1 Pasir Ris Close, #01-108",$11 - $20,Thai,3.5,1.377757,103.955297,15.5,12,0
2818,2818,Sakunthala&#39;s Food Palace,151 Dunlop Street,$11 - $20,Indian,3.0,1.305942,103.852103,15.5,20,0
2819,2819,Sakura Charcoal Grilled &amp; Shabu Shabu,"Marina Country Club, 600 Punggol Seventeenth Ave",$21 - $30,Japanese,3.5,1.415837,103.899147,25.5,24,0
2821,2821,Sakura International Buffet Restaurant,"Yio Chu Kang Stadium, 210 Ang Mo Kio Ave 9 #01-208",$21 - $30,Multi-Cuisine,4.0,1.383119,103.846627,25.5,1,0
2822,2822,Sakura International Buffet Restaurant,"Downtown East, 1 Pasir Ris Close #02-02",$21 - $30,Multi-Cuisine,3.0,1.377757,103.955297,25.5,1,0
